onset	duration	lrdiff
118.84	0.04	0.00047620
118.88	0.04	0.00020837
118.92	0.04	0.00020233
118.96	0.04	0.00020152
119.00	0.04	0.00006264
119.04	0.04	0.00012209
119.08	0.04	0.00029541
119.12	0.04	0.00021562
119.16	0.04	0.00026681
119.20	0.04	0.00036838
119.24	0.04	0.00040371
119.28	0.04	0.00025471
119.32	0.04	0.00028427
119.36	0.04	0.00025192
119.40	0.04	0.00015791
119.44	0.04	0.00034910
119.48	0.04	0.00027950
119.52	0.04	0.00027222
119.56	0.04	0.00037669
119.60	0.04	0.00023161
119.64	0.04	0.00040641
119.68	0.04	0.00038007
119.72	0.04	0.00068898
119.76	0.04	0.00059155
119.80	0.04	0.00038990
119.84	0.04	0.00022447
119.88	0.04	0.00040102
119.92	0.04	0.00024908
119.96	0.04	0.00019883
120.00	0.04	0.00021770
120.04	0.04	0.00016439
120.08	0.04	0.00019334
120.12	0.04	0.00024776
120.16	0.04	0.00033698
120.20	0.04	0.00037461
120.24	0.04	0.00038896
120.28	0.04	0.00032082
120.32	0.04	0.00040767
120.36	0.04	0.00046040
120.40	0.04	0.00034060
120.44	0.04	0.00025248
120.48	0.04	0.00017983
120.52	0.04	0.00012413
120.56	0.04	0.00023726
120.60	0.04	0.00003002
120.64	0.04	0.00029640
120.68	0.04	0.00027813
120.72	0.04	0.00043027
120.76	0.04	0.00035539
120.80	0.04	0.00034341
120.84	0.04	0.00029470
120.88	0.04	0.00038183
120.92	0.04	0.00019405
120.96	0.04	0.00053672
121.00	0.04	0.00052524
121.04	0.04	0.00041847
121.08	0.04	0.00035116
121.12	0.04	0.00048106
121.16	0.04	0.00026422
121.20	0.04	0.00037779
121.24	0.04	0.00027309
121.28	0.04	0.00036245
121.32	0.04	0.00025087
121.36	0.04	0.00039713
121.40	0.04	0.00040376
121.44	0.04	0.00047667
121.48	0.04	0.00044259
121.52	0.04	0.00035118
121.56	0.04	0.00031341
121.60	0.04	0.00039409
121.64	0.04	0.00009304
121.68	0.04	0.00003935
121.72	0.04	0.00028392
121.76	0.04	0.00042770
121.80	0.04	0.00039347
121.84	0.04	0.00054723
121.88	0.04	0.00038071
121.92	0.04	0.00020673
121.96	0.04	0.00032844
122.00	0.04	0.00041353
122.04	0.04	0.00041062
122.08	0.04	0.00029495
122.12	0.04	0.00041956
122.16	0.04	0.00022825
122.20	0.04	0.00035377
122.24	0.04	0.00020429
122.28	0.04	0.00032523
122.32	0.04	0.00038308
122.36	0.04	0.00031634
122.40	0.04	0.00054872
122.44	0.04	0.00045877
122.48	0.04	0.00033692
122.52	0.04	0.00032849
122.56	0.04	0.00023871
122.60	0.04	0.00020244
122.64	0.04	0.00025792
122.68	0.04	0.00036512
122.72	0.04	0.00026748
122.76	0.04	0.00045210
122.80	0.04	0.00046822
122.84	0.04	0.00016763
122.88	0.04	0.00020280
122.92	0.04	0.00034698
122.96	0.04	0.00030702
123.00	0.04	0.00030863
123.04	0.04	0.00000139
123.08	0.04	-0.00008104
123.12	0.04	0.00004749
123.16	0.04	0.00008220
123.20	0.04	0.00013032
123.24	0.04	0.00015455
123.28	0.04	0.00008738
123.32	0.04	0.00024767
123.36	0.04	0.00053379
123.40	0.04	-0.00019085
123.44	0.04	0.00000185
123.48	0.04	-0.00018812
123.52	0.04	-0.00034351
123.56	0.04	-0.00007994
123.60	0.04	0.00030047
123.64	0.04	-0.00005900
123.68	0.04	0.00009702
123.72	0.04	0.00004579
123.76	0.04	0.00014172
123.80	0.04	-0.00023095
123.84	0.04	-0.00083562
123.88	0.04	-0.00063161
123.92	0.04	0.00018727
123.96	0.04	-0.00019727
124.00	0.04	0.00013953
124.04	0.04	0.00018019
124.08	0.04	0.00015968
124.12	0.04	-0.00020282
124.16	0.04	0.00053717
124.20	0.04	0.00006995
124.24	0.04	0.00056621
124.28	0.04	-0.00029338
124.32	0.04	0.00018872
124.36	0.04	0.00050698
124.40	0.04	-0.00014218
124.44	0.04	-0.00083133
124.48	0.04	-0.00065942
124.52	0.04	0.00094951
124.56	0.04	-0.00022761
124.60	0.04	0.00001102
124.64	0.04	0.00003495
124.68	0.04	0.00004568
124.72	0.04	-0.00097354
124.76	0.04	-0.00016637
124.80	0.04	-0.00013551
124.84	0.04	-0.00041764
124.88	0.04	-0.00010345
124.92	0.04	0.00059430
124.96	0.04	-0.00011940
125.00	0.04	0.00005225
125.04	0.04	-0.00024320
125.08	0.04	-0.00033720
125.12	0.04	-0.00002693
125.16	0.04	-0.00008437
125.20	0.04	0.00020175
125.24	0.04	0.00003797
125.28	0.04	0.00070648
125.32	0.04	0.00007750
125.36	0.04	0.00006222
125.40	0.04	0.00001203
125.44	0.04	-0.00016451
125.48	0.04	-0.00023712
125.52	0.04	-0.00007651
125.56	0.04	0.00004557
125.60	0.04	-0.00009754
125.64	0.04	-0.00060537
125.68	0.04	0.00000743
125.72	0.04	0.00022564
125.76	0.04	0.00011316
125.80	0.04	0.00007631
125.84	0.04	0.00011255
125.88	0.04	0.00015277
125.92	0.04	0.00036677
125.96	0.04	0.00023464
126.00	0.04	0.00044898
126.04	0.04	0.00029491
126.08	0.04	0.00031178
126.12	0.04	0.00022503
126.16	0.04	0.00031168
126.20	0.04	0.00023667
126.24	0.04	0.00025178
126.28	0.04	0.00009627
126.32	0.04	0.00020784
126.36	0.04	0.00017092
126.40	0.04	0.00012919
126.44	0.04	0.00016977
126.48	0.04	0.00040236
126.52	0.04	0.00026340
126.56	0.04	0.00037853
126.60	0.04	0.00041079
126.64	0.04	0.00032456
126.68	0.04	0.00026270
126.72	0.04	0.00035902
126.76	0.04	0.00017775
126.80	0.04	0.00033310
126.84	0.04	0.00011449
126.88	0.04	0.00023286
126.92	0.04	0.00015077
126.96	0.04	0.00018562
127.00	0.04	0.00018456
127.04	0.04	0.00006935
127.08	0.04	0.00023675
127.12	0.04	0.00032490
127.16	0.04	0.00014386
127.20	0.04	0.00020974
127.24	0.04	0.00021217
127.28	0.04	0.00040214
127.32	0.04	0.00013611
127.36	0.04	0.00017064
127.40	0.04	0.00015151
127.44	0.04	0.00050671
127.48	0.04	0.00036930
127.52	0.04	0.00027784
127.56	0.04	0.00032027
127.60	0.04	0.00026405
127.64	0.04	0.00042179
127.68	0.04	0.00032110
127.72	0.04	0.00025895
127.76	0.04	0.00006292
127.80	0.04	0.00013468
127.84	0.04	-0.00000238
127.88	0.04	0.00054727
127.92	0.04	0.00062318
127.96	0.04	0.00019519
128.00	0.04	0.00032053
128.04	0.04	0.00029772
128.08	0.04	0.00039386
128.12	0.04	0.00032968
128.16	0.04	0.00045952
128.20	0.04	0.00047843
128.24	0.04	0.00005495
128.28	0.04	0.00018497
128.32	0.04	0.00013699
128.36	0.04	0.00055637
128.40	0.04	-0.00024630
128.44	0.04	-0.00046110
128.48	0.04	-0.00011567
128.52	0.04	-0.00044850
128.56	0.04	0.00009390
128.60	0.04	-0.00042405
128.64	0.04	-0.00009997
128.68	0.04	-0.00007893
128.72	0.04	-0.00037144
128.76	0.04	0.00019586
128.80	0.04	-0.00034420
128.84	0.04	-0.00027760
128.88	0.04	-0.00055732
128.92	0.04	-0.00000751
128.96	0.04	-0.00006329
129.00	0.04	-0.00006320
129.04	0.04	-0.00028603
129.08	0.04	0.00006638
129.12	0.04	-0.00033105
129.16	0.04	0.00025754
129.20	0.04	-0.00081120
129.24	0.04	-0.00029905
129.28	0.04	0.00016362
129.32	0.04	-0.00072799
129.36	0.04	-0.00134577
129.40	0.04	-0.00018187
129.44	0.04	0.00005412
129.48	0.04	-0.00003624
129.52	0.04	-0.00041955
129.56	0.04	-0.00035025
129.60	0.04	-0.00002939
129.64	0.04	-0.00077902
129.68	0.04	-0.00198329
129.72	0.04	0.00002338
129.76	0.04	0.00008318
129.80	0.04	-0.00003390
129.84	0.04	-0.00012286
129.88	0.04	0.00036374
129.92	0.04	-0.00027366
129.96	0.04	0.00015459
130.00	0.04	-0.00004395
130.04	0.04	-0.00001504
130.08	0.04	0.00017023
130.12	0.04	-0.00000501
130.16	0.04	0.00002656
130.20	0.04	-0.00005089
130.24	0.04	0.00033388
130.28	0.04	0.00016928
130.32	0.04	0.00012426
130.36	0.04	-0.00033765
130.40	0.04	-0.00009754
130.44	0.04	0.00021005
130.48	0.04	0.00012679
130.52	0.04	0.00013380
130.56	0.04	0.00019244
130.60	0.04	0.00050937
130.64	0.04	0.00037441
130.68	0.04	-0.00023440
130.72	0.04	-0.00007929
130.76	0.04	-0.00002157
130.80	0.04	-0.00031264
130.84	0.04	0.00004978
130.88	0.04	0.00021617
130.92	0.04	0.00043204
130.96	0.04	0.00001202
131.00	0.04	0.00019591
131.04	0.04	0.00011070
131.08	0.04	0.00026844
131.12	0.04	0.00016400
131.16	0.04	0.00027001
131.20	0.04	0.00005856
131.24	0.04	-0.00002572
131.28	0.04	0.00007038
131.32	0.04	-0.00006612
131.36	0.04	0.00006243
131.40	0.04	0.00012080
131.44	0.04	0.00027506
131.48	0.04	0.00024824
131.52	0.04	0.00017448
131.56	0.04	0.00034518
131.60	0.04	-0.00005861
131.64	0.04	0.00037026
131.68	0.04	0.00012901
131.72	0.04	-0.00000889
131.76	0.04	-0.00010061
131.80	0.04	0.00013054
131.84	0.04	0.00003540
131.88	0.04	0.00005723
131.92	0.04	0.00035392
131.96	0.04	-0.00006918
132.00	0.04	0.00003776
132.04	0.04	-0.00003900
132.08	0.04	-0.00002855
132.12	0.04	0.00048462
132.16	0.04	0.00000197
132.20	0.04	0.00013927
132.24	0.04	-0.00043751
132.28	0.04	0.00026466
132.32	0.04	-0.00033591
132.36	0.04	-0.00052196
132.40	0.04	-0.00005816
132.44	0.04	-0.00022244
132.48	0.04	-0.00021662
132.52	0.04	-0.00018231
132.56	0.04	0.00108376
132.60	0.04	-0.00107683
132.64	0.04	-0.00203414
132.68	0.04	-0.00017012
132.72	0.04	-0.00007981
132.76	0.04	-0.00039283
132.80	0.04	-0.00131011
132.84	0.04	-0.00016160
132.88	0.04	-0.00046494
132.92	0.04	-0.00026290
132.96	0.04	-0.00031409
133.00	0.04	0.00009007
133.04	0.04	-0.00007718
133.08	0.04	-0.00001373
133.12	0.04	-0.00007735
133.16	0.04	0.00023769
133.20	0.04	-0.00009254
133.24	0.04	0.00014232
133.28	0.04	0.00078784
133.32	0.04	-0.00019319
133.36	0.04	-0.00024494
133.40	0.04	0.00090548
133.44	0.04	0.00153997
133.48	0.04	0.00089554
133.52	0.04	-0.00039936
133.56	0.04	0.00119664
133.60	0.04	0.00068238
133.64	0.04	0.00048843
133.68	0.04	0.00074130
133.72	0.04	0.00096188
133.76	0.04	0.00052136
133.80	0.04	0.00054220
133.84	0.04	-0.00016103
133.88	0.04	-0.00059353
133.92	0.04	0.00035121
133.96	0.04	0.00023202
134.00	0.04	0.00018685
134.04	0.04	0.00090217
134.08	0.04	0.00065433
134.12	0.04	0.00095021
134.16	0.04	0.00034757
134.20	0.04	-0.00000332
134.24	0.04	0.00076105
134.28	0.04	0.00099483
134.32	0.04	0.00178092
134.36	0.04	0.00173238
134.40	0.04	0.00156596
134.44	0.04	0.00226654
134.48	0.04	0.00155746
134.52	0.04	0.00180232
134.56	0.04	0.00187164
134.60	0.04	0.00087296
134.64	0.04	0.00048365
134.68	0.04	0.00126201
134.72	0.04	0.00088533
134.76	0.04	0.00106485
134.80	0.04	0.00100522
134.84	0.04	0.00071868
134.88	0.04	0.00128995
134.92	0.04	0.00046020
134.96	0.04	0.00128287
135.00	0.04	0.00151208
135.04	0.04	0.00090013
135.08	0.04	0.00162396
135.12	0.04	0.00135388
135.16	0.04	0.00118829
135.20	0.04	0.00200758
135.24	0.04	0.00181427
135.28	0.04	0.00267911
135.32	0.04	0.00312865
135.36	0.04	0.00369027
135.40	0.04	0.00341296
135.44	0.04	0.00248829
135.48	0.04	0.00260854
135.52	0.04	0.00217669
135.56	0.04	0.00345415
135.60	0.04	0.00214889
135.64	0.04	0.00054496
135.68	0.04	0.00062598
135.72	0.04	0.00131267
135.76	0.04	0.00054412
135.80	0.04	0.00085886
135.84	0.04	0.00078604
135.88	0.04	0.00095077
135.92	0.04	0.00162933
135.96	0.04	0.00093349
136.00	0.04	0.00185628
136.04	0.04	0.00228769
136.08	0.04	0.00220882
136.12	0.04	0.00174684
136.16	0.04	0.00027554
136.20	0.04	0.00015784
136.24	0.04	-0.00002681
136.28	0.04	0.00186761
136.32	0.04	0.00055238
136.36	0.04	0.00184114
136.40	0.04	0.00112783
136.44	0.04	0.00037067
136.48	0.04	0.00046466
136.52	0.04	0.00140214
136.56	0.04	0.00157319
136.60	0.04	0.00084174
136.64	0.04	0.00023720
136.68	0.04	0.00024199
136.72	0.04	0.00021986
136.76	0.04	0.00040049
136.80	0.04	0.00083068
136.84	0.04	0.00076471
136.88	0.04	0.00063145
136.92	0.04	-0.00048389
136.96	0.04	0.00158334
137.00	0.04	0.00091178
137.04	0.04	0.00140964
137.08	0.04	0.00095216
137.12	0.04	0.00133077
137.16	0.04	0.00098785
137.20	0.04	0.00035663
137.24	0.04	0.00138470
137.28	0.04	0.00023587
137.32	0.04	0.00122276
137.36	0.04	0.00119222
137.40	0.04	0.00158046
137.44	0.04	0.00156174
137.48	0.04	0.00124849
137.52	0.04	0.00132458
137.56	0.04	0.00156584
137.60	0.04	0.00121658
137.64	0.04	0.00029709
137.68	0.04	0.00016330
137.72	0.04	0.00071631
137.76	0.04	0.00075820
137.80	0.04	0.00091618
137.84	0.04	0.00036522
137.88	0.04	0.00107608
137.92	0.04	0.00073122
137.96	0.04	0.00057836
138.00	0.04	0.00007252
138.04	0.04	-0.00021973
138.08	0.04	0.00083700
138.12	0.04	0.00023214
138.16	0.04	-0.00114857
138.20	0.04	0.00010332
138.24	0.04	-0.00021967
138.28	0.04	0.00000165
138.32	0.04	-0.00013358
138.36	0.04	0.00002943
138.40	0.04	-0.00025390
138.44	0.04	-0.00018447
138.48	0.04	-0.00016625
138.52	0.04	-0.00002789
138.56	0.04	0.00026223
138.60	0.04	-0.00021950
138.64	0.04	-0.00027105
138.68	0.04	0.00008146
138.72	0.04	-0.00016514
138.76	0.04	-0.00037373
138.80	0.04	-0.00079703
138.84	0.04	-0.00081943
138.88	0.04	-0.00047861
138.92	0.04	-0.00054429
138.96	0.04	-0.00020908
139.00	0.04	-0.00070439
139.04	0.04	-0.00040125
139.08	0.04	-0.00059277
139.12	0.04	-0.00009702
139.16	0.04	-0.00072455
139.20	0.04	-0.00020115
139.24	0.04	-0.00027103
139.28	0.04	-0.00039529
139.32	0.04	-0.00017258
139.36	0.04	-0.00057699
139.40	0.04	-0.00027218
139.44	0.04	0.00002789
139.48	0.04	-0.00007943
139.52	0.04	0.00000153
139.56	0.04	-0.00022651
139.60	0.04	-0.00016948
139.64	0.04	-0.00003474
139.68	0.04	-0.00002937
139.72	0.04	-0.00022465
139.76	0.04	-0.00003154
139.80	0.04	-0.00010762
139.84	0.04	-0.00009010
139.88	0.04	-0.00000237
139.92	0.04	-0.00006067
139.96	0.04	-0.00007437
140.00	0.04	-0.00023192
140.04	0.04	-0.00023322
140.08	0.04	-0.00012116
140.12	0.04	0.00009227
140.16	0.04	0.00009968
140.20	0.04	-0.00030488
140.24	0.04	0.00018398
140.28	0.04	-0.00027929
140.32	0.04	0.00027702
140.36	0.04	-0.00078683
140.40	0.04	0.00005279
140.44	0.04	-0.00023256
140.48	0.04	0.00007381
140.52	0.04	-0.00064934
140.56	0.04	0.00065704
140.60	0.04	-0.00084496
140.64	0.04	0.00021288
140.68	0.04	-0.00025770
140.72	0.04	-0.00083379
140.76	0.04	-0.00073682
140.80	0.04	-0.00017667
140.84	0.04	-0.00039436
140.88	0.04	-0.00055870
140.92	0.04	-0.00002696
140.96	0.04	-0.00031494
141.00	0.04	0.00011387
141.04	0.04	0.00010610
141.08	0.04	-0.00027716
141.12	0.04	-0.00020931
141.16	0.04	-0.00017837
141.20	0.04	0.00019754
141.24	0.04	-0.00037539
141.28	0.04	-0.00010006
141.32	0.04	0.00009270
141.36	0.04	0.00007043
141.40	0.04	0.00006121
141.44	0.04	0.00002913
141.48	0.04	-0.00024875
141.52	0.04	-0.00031775
141.56	0.04	0.00001524
141.60	0.04	0.00018298
141.64	0.04	0.00001469
141.68	0.04	0.00008345
141.72	0.04	-0.00019947
141.76	0.04	-0.00001987
141.80	0.04	-0.00009185
141.84	0.04	-0.00021291
141.88	0.04	-0.00045473
141.92	0.04	0.00002589
141.96	0.04	-0.00006795
142.00	0.04	-0.00012940
142.04	0.04	-0.00015733
142.08	0.04	0.00011889
142.12	0.04	-0.00000637
142.16	0.04	0.00005775
142.20	0.04	-0.00025467
142.24	0.04	-0.00057587
142.28	0.04	-0.00031720
142.32	0.04	-0.00009322
142.36	0.04	0.00005052
142.40	0.04	-0.00007271
142.44	0.04	-0.00016037
142.48	0.04	-0.00027309
142.52	0.04	-0.00021579
142.56	0.04	0.00045614
142.60	0.04	0.00012229
142.64	0.04	0.00022912
142.68	0.04	-0.00052359
142.72	0.04	-0.00006776
142.76	0.04	0.00023654
142.80	0.04	-0.00041987
142.84	0.04	0.00023333
142.88	0.04	-0.00364370
142.92	0.04	-0.00455889
142.96	0.04	0.00153059
143.00	0.04	-0.00013206
143.04	0.04	-0.00031442
143.08	0.04	0.00032939
143.12	0.04	0.00134783
143.16	0.04	0.00168976
143.20	0.04	0.00154577
143.24	0.04	0.00170140
143.28	0.04	0.00170129
143.32	0.04	0.00139258
143.36	0.04	0.00092016
143.40	0.04	0.00106069
143.44	0.04	0.00035105
143.48	0.04	-0.00818884
143.52	0.04	-0.00182109
143.56	0.04	0.00069952
143.60	0.04	0.00184056
143.64	0.04	0.00247533
143.68	0.04	0.00225209
143.72	0.04	0.00252180
143.76	0.04	-0.00041643
143.80	0.04	-0.00111006
143.84	0.04	-0.00002287
143.88	0.04	0.00060697
143.92	0.04	0.00091045
143.96	0.04	0.00006541
144.00	0.04	0.00299479
144.04	0.04	-0.00035643
144.08	0.04	0.00022212
144.12	0.04	-0.00232398
144.16	0.04	-0.00328239
144.20	0.04	-0.00485762
144.24	0.04	-0.00452411
144.28	0.04	-0.00270412
144.32	0.04	-0.01184736
144.36	0.04	-0.00769753
144.40	0.04	-0.00506821
144.44	0.04	-0.00480678
144.48	0.04	-0.00481550
144.52	0.04	-0.00435498
144.56	0.04	-0.00587608
144.60	0.04	-0.00909170
144.64	0.04	-0.00459238
144.68	0.04	-0.00393584
144.72	0.04	-0.00290710
144.76	0.04	-0.00320266
144.80	0.04	-0.00324990
144.84	0.04	-0.00238463
144.88	0.04	-0.00593081
144.92	0.04	-0.00454140
144.96	0.04	-0.00365596
145.00	0.04	-0.00356786
145.04	0.04	-0.00486956
145.08	0.04	-0.00388018
145.12	0.04	-0.00348333
145.16	0.04	-0.00446977
145.20	0.04	-0.00430036
145.24	0.04	-0.00279801
145.28	0.04	-0.00306610
145.32	0.04	-0.00210533
145.36	0.04	-0.00357492
145.40	0.04	-0.00284720
145.44	0.04	-0.00288166
145.48	0.04	-0.00157416
145.52	0.04	-0.00120416
145.56	0.04	-0.00091852
145.60	0.04	-0.00035074
145.64	0.04	0.00065956
145.68	0.04	-0.00013380
145.72	0.04	-0.00109076
145.76	0.04	-0.00859207
145.80	0.04	-0.00180975
145.84	0.04	0.00087275
145.88	0.04	0.00142563
145.92	0.04	0.00185999
145.96	0.04	0.00230316
146.00	0.04	0.00214415
146.04	0.04	-0.00429860
146.08	0.04	-0.00327023
146.12	0.04	-0.00684004
146.16	0.04	-0.00596618
146.20	0.04	-0.00550601
146.24	0.04	-0.00641234
146.28	0.04	-0.00501666
146.32	0.04	-0.00612648
146.36	0.04	-0.00587400
146.40	0.04	-0.00582563
146.44	0.04	-0.00628144
146.48	0.04	-0.00604386
146.52	0.04	-0.00613107
146.56	0.04	-0.00565524
146.60	0.04	-0.00985594
146.64	0.04	-0.00433991
146.68	0.04	-0.00348872
146.72	0.04	-0.00257171
146.76	0.04	-0.00123366
146.80	0.04	-0.00117670
146.84	0.04	-0.00112770
146.88	0.04	-0.00761231
146.92	0.04	-0.00780200
146.96	0.04	-0.00729566
147.00	0.04	-0.00647162
147.04	0.04	-0.00636173
147.08	0.04	-0.00532943
147.12	0.04	-0.00108615
147.16	0.04	0.00198514
147.20	0.04	0.00513442
147.24	0.04	0.00320824
147.28	0.04	0.00275725
147.32	0.04	0.00245820
147.36	0.04	0.00149642
147.40	0.04	0.00347499
147.44	0.04	0.00337694
147.48	0.04	0.00100385
147.52	0.04	0.00321750
147.56	0.04	0.00135953
147.60	0.04	-0.00028565
147.64	0.04	-0.00127450
147.68	0.04	-0.00030518
147.72	0.04	-0.00005395
147.76	0.04	0.00045101
147.80	0.04	-0.00055692
147.84	0.04	0.00036885
147.88	0.04	0.00084424
147.92	0.04	-0.00000866
147.96	0.04	0.00003282
148.00	0.04	0.00083644
148.04	0.04	-0.00915426
148.08	0.04	-0.00349832
148.12	0.04	0.00009701
148.16	0.04	0.00072466
148.20	0.04	0.00166903
148.24	0.04	0.00219213
148.28	0.04	0.00206889
148.32	0.04	-0.00068786
148.36	0.04	-0.00055424
148.40	0.04	0.00065029
148.44	0.04	0.00035953
148.48	0.04	0.00067346
148.52	0.04	0.00016590
148.56	0.04	-0.00112271
148.60	0.04	-0.00404652
148.64	0.04	-0.00511976
148.68	0.04	-0.00545270
148.72	0.04	-0.00583541
148.76	0.04	-0.00360456
148.80	0.04	-0.00461896
148.84	0.04	-0.00809840
148.88	0.04	-0.00701798
148.92	0.04	-0.00582288
148.96	0.04	-0.00554941
149.00	0.04	-0.00555076
149.04	0.04	-0.00586711
149.08	0.04	-0.00496951
149.12	0.04	-0.00497664
149.16	0.04	-0.00752838
149.20	0.04	-0.00317737
149.24	0.04	-0.00243026
149.28	0.04	0.00057575
149.32	0.04	0.00872085
149.36	0.04	0.00772545
149.40	0.04	0.00674586
149.44	0.04	0.00251471
149.48	0.04	0.00190280
149.52	0.04	-0.00030119
149.56	0.04	0.00006716
149.60	0.04	0.00020253
149.64	0.04	0.00027641
149.68	0.04	-0.00273413
149.72	0.04	-0.00246424
149.76	0.04	0.00746783
149.80	0.04	0.00780543
149.84	0.04	0.00626357
149.88	0.04	0.00591572
149.92	0.04	0.00036566
149.96	0.04	-0.00206907
150.00	0.04	-0.00048120
150.04	0.04	-0.00001976
150.08	0.04	-0.00062032
150.12	0.04	0.00082876
150.16	0.04	0.00077265
150.20	0.04	0.00018270
150.24	0.04	-0.00207674
150.28	0.04	-0.00575116
150.32	0.04	-0.00055605
150.36	0.04	0.00168458
150.40	0.04	0.00220234
150.44	0.04	0.00212780
150.48	0.04	0.00281454
150.52	0.04	0.00263491
150.56	0.04	-0.00411166
150.60	0.04	-0.00457085
150.64	0.04	-0.00654403
150.68	0.04	-0.00647566
150.72	0.04	-0.00666530
150.76	0.04	-0.00799810
150.80	0.04	-0.00770824
150.84	0.04	-0.00283246
150.88	0.04	-0.00065387
150.92	0.04	-0.00164401
150.96	0.04	-0.00289665
151.00	0.04	-0.00415292
151.04	0.04	-0.00322404
151.08	0.04	-0.00592682
151.12	0.04	-0.00932266
151.16	0.04	-0.00469785
151.20	0.04	-0.00294755
151.24	0.04	-0.00230652
151.28	0.04	-0.00205154
151.32	0.04	-0.00154665
151.36	0.04	-0.00156935
151.40	0.04	-0.00723115
151.44	0.04	-0.00656969
151.48	0.04	-0.00631550
151.52	0.04	-0.00600191
151.56	0.04	-0.00179792
151.60	0.04	-0.00131677
151.64	0.04	-0.00328849
151.68	0.04	-0.00423752
151.72	0.04	-0.00299571
151.76	0.04	-0.00027249
151.80	0.04	0.00372533
151.84	0.04	0.00478354
151.88	0.04	0.00476679
151.92	0.04	0.00748323
151.96	0.04	-0.00070839
152.00	0.04	0.00321487
152.04	0.04	0.00693745
152.08	0.04	0.00527447
152.12	0.04	0.00442562
152.16	0.04	0.00353639
152.20	0.04	0.00199843
152.24	0.04	0.00259021
152.28	0.04	0.00216857
152.32	0.04	0.00036102
152.36	0.04	0.00169370
152.40	0.04	0.00284647
152.44	0.04	-0.00010672
152.48	0.04	-0.00331395
152.52	0.04	-0.00803929
152.56	0.04	-0.00177681
152.60	0.04	0.00058159
152.64	0.04	0.00095172
152.68	0.04	0.00115518
152.72	0.04	0.00135125
152.76	0.04	0.00301797
152.80	0.04	-0.00998909
152.84	0.04	-0.00246635
152.88	0.04	-0.00044522
152.92	0.04	-0.00001687
152.96	0.04	0.00014264
153.00	0.04	0.00083231
153.04	0.04	-0.00019459
153.08	0.04	0.00249726
153.12	0.04	0.00000275
153.16	0.04	-0.00277936
153.20	0.04	-0.00101687
153.24	0.04	-0.00085009
153.28	0.04	-0.00039864
153.32	0.04	-0.00417233
153.36	0.04	-0.00303461
153.40	0.04	-0.00047975
153.44	0.04	0.00150568
153.48	0.04	-0.00213539
153.52	0.04	-0.00069223
153.56	0.04	-0.00229549
153.60	0.04	-0.00297108
153.64	0.04	-0.00542486
153.68	0.04	-0.00064478
153.72	0.04	0.00181958
153.76	0.04	-0.00085776
153.80	0.04	0.00048572
153.84	0.04	0.00006883
153.88	0.04	-0.00143426
153.92	0.04	0.00070366
153.96	0.04	0.00022531
154.00	0.04	-0.00054729
154.04	0.04	-0.00221841
154.08	0.04	0.00047068
154.12	0.04	0.00069732
154.16	0.04	-0.00729011
154.20	0.04	0.00107401
154.24	0.04	0.00055745
154.28	0.04	-0.00004335
154.32	0.04	-0.00005447
154.36	0.04	-0.00066627
154.40	0.04	-0.00313735
154.44	0.04	-0.00117308
154.48	0.04	0.00257223
154.52	0.04	0.00214007
154.56	0.04	0.00198535
154.60	0.04	0.00180029
154.64	0.04	0.00072747
154.68	0.04	0.00041266
154.72	0.04	-0.01104634
154.76	0.04	-0.01347530
154.80	0.04	-0.00273771
154.84	0.04	0.00221569
154.88	0.04	0.00269529
154.92	0.04	0.00245209
154.96	0.04	0.00291861
155.00	0.04	-0.00415441
155.04	0.04	0.00028690
155.08	0.04	0.00335450
155.12	0.04	0.00215253
155.16	0.04	0.00184677
155.20	0.04	0.00109121
155.24	0.04	-0.00002960
155.28	0.04	-0.00019052
155.32	0.04	-0.00326247
155.36	0.04	-0.00313681
155.40	0.04	-0.00448959
155.44	0.04	-0.00390621
155.48	0.04	-0.00461045
155.52	0.04	-0.00473897
155.56	0.04	-0.01189602
155.60	0.04	-0.00971509
155.64	0.04	-0.00539122
155.68	0.04	-0.00496444
155.72	0.04	-0.00510559
155.76	0.04	0.00103292
155.80	0.04	0.00193729
155.84	0.04	-0.01208719
155.88	0.04	-0.00494345
155.92	0.04	-0.00059890
155.96	0.04	-0.00083511
156.00	0.04	-0.00030438
156.04	0.04	-0.00006817
156.08	0.04	0.00003959
156.12	0.04	-0.00007494
156.16	0.04	-0.00076484
156.20	0.04	0.00369129
156.24	0.04	-0.00150650
156.28	0.04	0.00363272
156.32	0.04	0.00610554
156.36	0.04	0.00804074
156.40	0.04	0.00078780
156.44	0.04	0.00095904
156.48	0.04	0.00132949
156.52	0.04	0.00435381
156.56	0.04	0.00439331
156.60	0.04	0.00146041
156.64	0.04	0.00100987
156.68	0.04	0.00070409
156.72	0.04	0.00038145
156.76	0.04	0.00109465
156.80	0.04	0.00042712
156.84	0.04	0.00125180
156.88	0.04	0.00393648
156.92	0.04	-0.00008207
156.96	0.04	-0.00629394
157.00	0.04	-0.00184952
157.04	0.04	-0.00014696
157.08	0.04	0.00096630
157.12	0.04	0.00128952
157.16	0.04	0.00141728
157.20	0.04	0.00119635
157.24	0.04	-0.00690443
157.28	0.04	-0.00632899
157.32	0.04	-0.00103177
157.36	0.04	-0.00220933
157.40	0.04	-0.00183318
157.44	0.04	-0.00048015
157.48	0.04	0.00134793
157.52	0.04	0.00372120
157.56	0.04	0.00154779
